"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
"2017-05-31",3290,"NH","Boston","Rockingham","Nottingham",11857,1943,0.0172774869109948,0.0407070166041778,0.0879059350503919,2029
"2017-05-31",49454,"MI","Ludington","Mason","Scottville",11858,913,0.0201117318435754,0.0293122886133033,0.0422374429223744,1901
"2017-05-31",21663,"MD","Easton","Talbot","Saint Michaels",11859,1869,-0.00637958532695375,-0.0016025641025641,0.168125,2058
"2017-05-31",5743,"VT","Rutland","Rutland","Town of Fair Haven",11860,1602,0.0416124837451235,0.067288474350433,0.00818124606670862,1397
"2017-05-31",44076,"OH","Ashtabula","Ashtabula","Orwell",11861,1005,0.00099601593625498,0.005,0.0141271442986882,1138
"2017-05-31",29924,"SC","","Hampton","Hampton",11862,1174,0.00945829750644884,0.0146931719965428,0.00427715996578272,922
"2017-05-31",14871,"NY","Elmira","Chemung","Town of Southport",11863,1241,0.000806451612903226,0.023083264633141,-0.00481154771451484,1469
"2017-05-31",8853,"NJ","New York","Somerset","Branchburg",11864,2537,0.00955033824114604,0.0350877192982456,-0.130568882796436,1582
"2017-05-31",19504,"PA","Reading","Berks","Washington Township",11865,1580,-0.00753768844221105,-0.0149625935162095,-0.0276923076923077,1619
"2017-05-31",21770,"MD","Washington","Frederick","Monrovia",11866,1973,0.0159629248197734,0.0292123109024517,-0.0413022351797862,1873
"2017-05-31",55321,"MN","Minneapolis-St Paul","Wright","Cokato",11867,1306,0.00693909020817271,0.0307813733228098,0.0211102423768569,1400
"2017-05-31",54983,"WI","","Waupaca","Weyauwega",11868,1105,-0.00718778077268643,-0.0036068530207394,0.0203139427516159,1547
"2017-05-31",60936,"IL","Champaign-Urbana","Ford","Gibson City",11869,1155,0,0.00609756097560976,-0.0485996705107084,1675
"2017-05-31",75173,"TX","Dallas-Fort Worth","Collin","Josephine",11870,1651,-0.000605326876513317,0.00182038834951456,0.0254658385093168,1557
"2017-05-31",1740,"MA","Worcester","Worcester","Bolton",11871,2838,-0.00976971388695045,-0.00421052631578947,0.0053134962805526,1826
"2017-05-31",66508,"KS","","Marshall","Marysville",11872,809,0.00123762376237624,-0.0146163215590743,-0.099109131403118,1504
"2017-05-31",93270,"CA","Visalia","Tulare","Terra Bella",11873,1153,0.00523103748910201,0.00786713286713287,0.00963222416812609,930
"2017-05-31",75569,"TX","Texarkana","Bowie","Nash",11874,930,-0.0352697095435685,-0.103182256509161,0.0568181818181818,873
"2017-05-31",45614,"OH","Point Pleasant","Gallia","Gallipolis",11875,1009,0.0049800796812749,0.00698602794411178,-0.0288739172281039,751
"2017-05-31",36033,"AL","","Butler","Georgiana",11876,863,0.00700116686114352,-0.00461361014994233,-0.0619565217391304,689
"2017-05-31",76059,"TX","Dallas-Fort Worth","Johnson","Keene",11877,1218,0.0183946488294314,0.0374787052810903,0.0656167979002625,1010
"2017-05-31",98237,"WA","Mount Vernon","Skagit","Concrete",11878,1311,0.00382848392036753,0.0298507462686567,-0.00681818181818182,2714
"2017-05-31",48631,"MI","Bay City","Bay","Monitor Township",11879,966,-0.00514933058702369,0.00520291363163372,0.024390243902439,1750
"2017-05-31",44072,"OH","Cleveland","Geauga","Novelty",11880,1848,0.0131578947368421,0.00380228136882129,-0.0556974961676035,1738
"2017-05-31",12833,"NY","Albany","Saratoga","Greenfield Center",11881,1800,-0.00110987791342952,-0.00935608145294441,-0.025974025974026,1377
"2017-05-31",62293,"IL","St. Louis","Clinton","Trenton",11882,1246,-0.00479233226837061,-0.00796178343949045,-0.031104199066874,1553
"2017-05-31",93650,"CA","Fresno","Fresno","Fresno",11883,1009,0.00698602794411178,0.0243654822335025,0.0233265720081136,762
"2017-05-31",54411,"WI","Wausau","Marathon","Athens",11884,1067,-0.00466417910447761,0.0379377431906615,0.138740661686233,1560
"2017-05-31",29128,"SC","Sumter","Sumter","Rembert",11885,756,0.0106951871657754,0.0230040595399188,-0.0678175092478422,2472
"2017-05-31",67456,"KS","McPherson","McPherson","Lindsborg",11886,1060,-0.00282220131702728,0.0143540669856459,-0.0185185185185185,1504
"2017-05-31",83355,"ID","","Gooding","Wendell",11887,902,-0.00987925356750823,-0.0227518959913326,-0.116552399608227,724
"2017-05-31",37403,"TN","Chattanooga","Hamilton","Chattanooga",11888,1461,0.0195394277739009,0.0695461200585652,0.0138792505204719,1007
"2017-05-31",30139,"GA","Calhoun","Gordon","Fairmount",11889,1070,0.00469483568075117,0.0180780209324453,0.00848256361922714,1350
"2017-05-31",63019,"MO","St. Louis","Jefferson","Crystal City",11890,945,0.00425079702444208,0.00853788687299893,-0.0176715176715177,1729
"2017-05-31",78164,"TX","","De Witt","Yorktown",11891,1200,-0.00166389351081531,0.000834028356964137,-0.0407673860911271,1089
"2017-05-31",43430,"OH","Port Clinton","Ottawa","Genoa",11892,1079,0.00278810408921933,0.000927643784786642,0.023719165085389,1830
"2017-05-31",19547,"PA","Reading","Berks","Oley",11893,1287,-0.00232558139534884,-0.0168067226890756,-0.0839857651245552,1433
"2017-05-31",60469,"IL","Chicago","Cook","Posen",11894,1318,0,0,-0.00753012048192771,1822
"2017-05-31",76579,"TX","Killeen","Bell","Troy",11895,1048,-0.00285442435775452,-0.0103871576959396,-0.000953288846520496,1346
"2017-05-31",39066,"MS","Jackson","Hinds","Edwards",11896,844,-0.0174621653084983,-0.0398179749715586,-0.0786026200873362,1297
"2017-05-31",30520,"GA","","Franklin","Canon",11897,1066,0.00756143667296786,0.0210727969348659,0.00851466414380322,965
"2017-05-31",19094,"PA","Philadelphia","Delaware","Woodlyn",11898,1434,0.0027972027972028,0.0119971771347918,0.0353790613718412,1385
"2017-05-31",95379,"CA","Sonora","Tuolumne","Tuolumne",11899,1285,0.00155884645362432,-0.000777604976671851,0.0337892196299276,939
"2017-05-31",29831,"SC","Augusta","Aiken","Jackson",11900,811,0.00247218788627936,0.00247218788627936,0.0226986128625473,2648
"2017-05-31",40150,"KY","Louisville/Jefferson County","Bullitt","Lebanon Junction",11901,964,0,-0.0122950819672131,0,1592
"2017-05-31",44431,"OH","Salem","Columbiana","Leetonia",11902,902,0,0.00333704115684093,-0.00441501103752759,1593
"2017-05-31",19029,"PA","Philadelphia","Delaware","Tinicum Township",11903,1254,0.000798084596967279,0,-0.0149253731343284,1659
"2017-05-31",1005,"MA","Worcester","Worcester","Town of Barre",11904,1514,-0.001977587343441,0.000660938532716457,0.0243572395128552,1739
"2017-05-31",56529,"MN","Fargo","Clay","Dilworth",11905,1257,0.000796178343949045,0.0362737015663644,-0.0382555470543229,1355
"2017-05-31",60456,"IL","Chicago","Cook","Hometown",11906,1317,0.00611153552330023,0.015420200462606,0.0297107114933542,1677
"2017-05-31",37336,"TN","Cleveland","Bradley","Georgetown",11907,1191,0.0110356536502547,0.0162116040955631,0.0302768166089965,1940
"2017-05-31",1505,"MA","Worcester","Worcester","Boylston",11908,2078,0.0126705653021443,0.0558943089430894,0.0856844305120167,1713
"2017-05-31",12037,"NY","Hudson","Columbia","Town of Chatham",11909,1523,0.0269723533378287,0.0325423728813559,0.0591098748261474,1245
"2017-05-31",34734,"FL","Orlando","Orange","Gotha",11910,1763,0.00398633257403189,0.0143843498273878,0.0588588588588589,1516
"2017-05-31",40051,"KY","Bardstown","Nelson","New Haven",11911,922,-0.00216450216450216,-0.013903743315508,-0.0170575692963753,1086
"2017-05-31",80116,"CO","Denver","Douglas","Franktown",11912,2798,0.00394689630426982,-0.007097232079489,-0.0421088668264293,1517
"2017-05-31",14840,"NY","Corning","Steuben","Wayne",11913,1814,-0.00110132158590308,-0.000550964187327824,-0.00384404173531027,1453
"2017-05-31",47438,"IN","","Greene","Jasonville",11914,733,0.0027359781121751,0.00964187327823691,-0.00407608695652174,1432
"2017-05-31",30621,"GA","Athens","Oconee","North High Shoals",11915,1776,0.0301624129930394,0.0802919708029197,0.0343622597553873,1748
"2017-05-31",73179,"OK","Oklahoma City","Oklahoma","Oklahoma City",11916,1208,-0.00247729149463253,-0.0106470106470106,-0.0635658914728682,2118
"2017-05-31",56549,"MN","Fargo","Clay","Hawley",11917,1294,0.0046583850931677,0.0376904570970329,-0.0211800302571861,1468
"2017-05-31",44440,"OH","Youngstown","Trumbull","Mineral Ridge",11918,871,-0.0034324942791762,-0.0191441441441441,0.0069364161849711,1653
"2017-05-31",52776,"IA","Muscatine","Muscatine","West Liberty",11919,1199,0.0212947189097104,0.0508326029798422,-0.00249584026622296,1290
"2017-05-31",98937,"WA","Yakima","Yakima","Naches",11920,994,-0.00699300699300699,-0.0099601593625498,0.016359918200409,3358
"2017-05-31",29335,"SC","Spartanburg","Spartanburg","Enoree",11921,908,0.0145251396648045,0.0460829493087558,0.063231850117096,1084
"2017-05-31",92256,"CA","Riverside","San Bernardino","Morongo Valley",11922,1013,0.0232323232323232,0.0336734693877551,-0.014591439688716,1727
"2017-05-31",32324,"FL","Tallahassee","Gadsden","Chattahoochee",11923,855,0.00117096018735363,-0.00233372228704784,0.0166468489892985,1182
"2017-05-31",13084,"NY","Syracuse","Onondaga","Lafayette",11924,1580,0.0076530612244898,0.0293159609120521,0.0799726589200273,1390
"2017-05-31",32798,"FL","Orlando","Orange","Zellwood",11925,1160,0.000862812769628991,0.00432900432900433,0.00694444444444444,1638
"2017-05-31",59201,"MT","","Roosevelt","Wolf Point",11926,968,0.00938477580813347,0.0168067226890756,0.037513397642015,773
"2017-05-31",49676,"MI","Traverse City","Kalkaska","Rapid City",11927,1133,-0.00264084507042254,-0.000881834215167548,0.0207207207207207,3120
"2017-05-31",54940,"WI","Oshkosh","Winnebago","Wolf River",11928,1174,-0.000851063829787234,0.018213356461405,0.0371024734982332,2072
"2017-05-31",18419,"PA","Scranton","Wyoming","Overfield Township",11929,1228,-0.00486223662884927,0.00244897959183673,-0.0222929936305732,1699
"2017-05-31",80530,"CO","Greeley","Weld","Frederick",11930,1711,0,-0.00291375291375291,0.0214925373134328,1624
"2017-05-31",95672,"CA","Sacramento","El Dorado","Rescue",11931,2160,-0.00826446280991736,-0.00552486187845304,0.0470189045079981,766
"2017-05-31",56241,"MN","","Yellow Medicine","Granite Falls",11932,1172,0.00342465753424658,0.0244755244755245,-0.0409165302782324,1417
"2017-05-31",80452,"CO","Denver","Clear Creek","Idaho Springs",11933,1630,0.00184388444990781,0.000613873542050338,0,1700
"2017-05-31",78118,"TX","","Karnes","Karnes City",11934,1066,0.0018796992481203,-0.000937207122774133,-0.0387736699729486,998
"2017-05-31",17051,"PA","Lewistown","Mifflin","Oliver Township",11935,1030,-0.00386847195357834,-0.019047619047619,-0.0687160940325497,723
"2017-05-31",50156,"IA","Boone","Boone","Madrid",11936,1160,0.00957354221061793,0.0202286719437115,-0.0397350993377483,1631
"2017-05-31",48866,"MI","Lansing","Clinton","Ovid",11937,998,-0.002997002997003,0,0.0331262939958592,1820
"2017-05-31",3858,"NH","Boston","Rockingham","Newton",11938,1966,0.0102774922918808,0.0341925302472383,0.0673181324647123,1792
"2017-05-31",60163,"IL","Chicago","Cook","Berkeley",11939,1525,0.00262984878369494,0.0139627659574468,0.0338983050847458,1765
"2017-05-31",53588,"WI","Baraboo","Sauk","Spring Green",11940,1236,-0.00643086816720257,0.0131147540983607,0.00406173842404549,1591
"2017-05-31",16828,"PA","State College","Centre","Potter Township",11941,1359,0.00147383935151069,-0.00730460189919649,-0.0666208791208791,969
"2017-05-31",48463,"MI","Flint","Genesee","Otisville",11942,1102,-0.00899280575539568,0.00455788514129444,0.122199592668024,1686
"2017-05-31",6255,"CT","Worcester","Windham","Thompson",11943,1322,-0.00226415094339623,-0.00526711813393529,0.0083905415713196,1645
"2017-05-31",6784,"CT","Stamford","Fairfield","Sherman",11944,2500,0.0195758564437194,0.00401606425702811,-0.0336296868960186,1832
"2017-05-31",11804,"NY","New York","Nassau","Old Bethpage",11945,3230,0.00435323383084577,0.00435323383084577,0.0904794058068872,1610
"2017-05-31",75158,"TX","Dallas-Fort Worth","Kaufman","Scurry",11946,1405,0.0100647016534867,0.0137085137085137,-0.0195394277739009,1311
"2017-05-31",95938,"CA","Chico","Butte","Durham",11947,1719,-0.00290023201856148,-0.00865051903114187,0.0399274047186933,1085
"2017-05-31",97114,"OR","Portland","Yamhill","Dayton",11948,1410,0.0136592379583034,0.0299488677867056,0.0763358778625954,712
"2017-05-31",1370,"MA","Greenfield Town","Franklin","Shelburne",11949,1871,-0.00372736954206603,-0.00425758382118148,0.0212882096069869,750
"2017-05-31",32667,"FL","Gainesville","Alachua","Micanopy",11950,1392,0.00942712110224801,0.0442610652663166,0.0960629921259843,1329
"2017-05-31",35546,"AL","Tuscaloosa","Tuscaloosa","Berry",11951,952,-0.00209643605870021,0.0181818181818182,-0.0225872689938398,1217
"2017-05-31",95442,"CA","Santa Rosa","Sonoma","Glen Ellen",11952,2919,0.00447350309704061,0.0114345114345114,0.0245700245700246,1203
"2017-05-31",39216,"MS","Jackson","Hinds","Jackson",11953,1350,0.0104790419161677,0.00896860986547085,-0.0618485059068798,1407
"2017-05-31",23417,"VA","","Accomack","Onancock",11954,1249,-0.0110847189231987,-0.02421875,-0.0802650957290132,1237
"2017-05-31",49665,"MI","","Osceola","Marion",11955,836,0,-0.00476190476190476,0.00119760479041916,1783
"2017-05-31",62060,"IL","St. Louis","Madison","Madison",11956,666,-0.00745156482861401,-0.00448430493273543,-0.0347826086956522,2077
"2017-05-31",40023,"KY","Louisville/Jefferson County","Jefferson","Fisherville",11957,1867,-0.00585729499467519,-0.00902335456475584,-0.00320341697810998,1833
"2017-05-31",8867,"NJ","New York","Hunterdon","Alexandria Township",11958,2380,0.00337268128161889,-0.0265848670756646,-0.05103668261563,1733
"2017-05-31",27871,"NC","","Martin","Williamston",11959,835,0,0.00119904076738609,-0.0543601359003398,1017
"2017-05-31",36576,"AL","Daphne","Baldwin","Silverhill",11960,1287,0.0117924528301887,0.0254980079681275,0.0102040816326531,1707
"2017-05-31",43821,"OH","Zanesville","Muskingum","Dresden",11961,892,0.0056369785794814,-0.0154525386313466,0.0205949656750572,1107
"2017-05-31",78619,"TX","Austin","Hays","Driftwood",11962,2565,0.00865119937082186,0.0158415841584158,-0.0809745610892153,1251
"2017-05-31",46126,"IN","Indianapolis","Shelby","Fairland",11963,1092,-0.00546448087431694,-0.0144404332129964,-0.021505376344086,1789
"2017-05-31",15059,"PA","Pittsburgh","Beaver","Midland",11964,843,-0.00236686390532544,-0.00236686390532544,0.0120048019207683,1162
"2017-05-31",30295,"GA","Atlanta","Pike","Zebulon",11965,1116,0,0.0045004500450045,-0.00178890876565295,1245
"2017-05-31",43112,"OH","Columbus","Fairfield","Carroll",11966,1512,-0.00198019801980198,-0.0149837133550489,0.00867244829886591,1610
"2017-05-31",67068,"KS","Wichita","Kingman","Kingman",11967,757,-0.00394736842105263,0,-0.0596273291925466,1665
"2017-05-31",20764,"MD","Baltimore","Anne Arundel","Shady Side",11968,1804,0.00333704115684093,0.00557413600891862,0.00782122905027933,2406
"2017-05-31",46710,"IN","Kendallville","Noble","Avilla",11969,1082,0.00278035217794254,-0.0018450184501845,-0.0127737226277372,1245
"2017-05-31",13417,"NY","Utica","Oneida","New York Mills",11970,1201,0.00670578373847443,0.0152155536770921,0,937
"2017-05-31",85377,"AZ","Phoenix","Maricopa","Carefree",11971,3624,-0.0095654550423613,-0.0278969957081545,-0.00739523418241578,1929
"2017-05-31",8825,"NJ","New York","Hunterdon","Kingwood Township",11972,2157,-0.00415512465373961,-0.0353309481216458,-0.0150684931506849,1523
"2017-05-31",27248,"NC","Greensboro","Randolph","Franklinville",11973,878,0.0115207373271889,0.0591073582629674,0.101631116687578,1222
"2017-05-31",97032,"OR","Salem","Marion","Hubbard",11974,1657,0,0.0109823062843197,0.0421383647798742,1196
"2017-05-31",25301,"WV","Charleston","Kanawha","Charleston",11975,974,0.00515995872033024,0.0405982905982906,0.0124740124740125,694
"2017-05-31",54739,"WI","Menomonie","Dunn","Elk Mound",11976,1163,-0.000859106529209622,0.00867302688638335,-0.0251466890192791,1481
"2017-05-31",49878,"MI","Escanaba","Delta","Rapid River",11977,915,0.00219058050383352,0.00549450549450549,-0.0378548895899054,3142
"2017-05-31",18240,"PA","Allentown","Carbon","Nesquehoning",11978,922,-0.0304942166140904,-0.0504634397528321,-0.0191489361702128,1570
"2017-05-31",55709,"MN","","Itasca","Bovey",11979,1194,-0.005,-0.0164744645799012,-0.0493630573248408,2592
"2017-05-31",49245,"MI","Battle Creek","Calhoun","Homer",11980,879,-0.0101351351351351,0.00918484500574053,0.0365566037735849,1463
"2017-05-31",54474,"WI","Wausau","Marathon","Rothschild",11981,1020,-0.00778210116731518,0.0240963855421687,0.0759493670886076,1504
"2017-05-31",80135,"CO","Denver","Douglas","Sedalia",11982,2513,-0.00554016620498615,-0.0312259059367772,-0.0364263803680982,1835
"2017-05-31",74365,"OK","","Mayes","Salina",11983,889,-0.00224466891133558,-0.0078125,-0.0542553191489362,814
"2017-05-31",23437,"VA","Virginia Beach","Suffolk City","Suffolk",11984,1344,-0.00738552437223043,-0.00957995578481946,0.00223713646532438,1747
"2017-05-31",67026,"KS","Wichita","Sedgwick","Clearwater",11985,1133,-0.00439367311072056,-0.0139251523063534,-0.0628618693134822,1430
"2017-05-31",83628,"ID","Boise City","Owyhee","Homedale",11986,862,0.00349243306169965,0.0141176470588235,-0.0259887005649718,730
"2017-05-31",55315,"MN","Minneapolis-St Paul","Carver","Carver",11987,1873,-0.00636604774535809,-0.00106666666666667,0.0107933081489477,1762
"2017-05-31",42086,"KY","Paducah","McCracken","West Paducah",11988,1043,0.00192122958693564,-0.00571973307912297,0.0275862068965517,776
"2017-05-31",43783,"OH","Columbus","Perry","Somerset",11989,1077,0.00937207122774133,0.0198863636363636,-0.00277777777777778,750
"2017-05-31",43822,"OH","Zanesville","Muskingum","Frazeysburg",11990,937,0.0173724212812161,0.0229257641921397,0.0296703296703297,1071
"2017-05-31",2322,"MA","Boston","Norfolk","Avon",11991,2284,-0.00305543430816237,-0.00218435998252512,0.0414956680346557,1471
"2017-05-31",18853,"PA","Sayre","Bradford","Wyalusing Township",11992,1138,-0.00611353711790393,-0.0198105081826012,0.00886524822695036,1701
"2017-05-31",97362,"OR","Salem","Marion","Mount Angel",11993,1607,-0.00618429189857761,0.0113278791692889,0.0909708078750849,888
"2017-05-31",54768,"WI","Eau Claire","Chippewa","Stanley",11994,997,0.00910931174089069,0.0342323651452282,0.0932017543859649,1285
"2017-05-31",37690,"TN","Johnson City","Washington","Telford",11995,899,-0.011001100110011,-0.019629225736096,0.0274285714285714,2206
